Date,Open,High,Low,Close,Adj Close,Volume
2013-08-07,124.000000,124.699997,123.699997,124.540001,102.709930,1372100
2013-08-08,125.000000,125.000000,123.809998,124.639999,102.792427,1358700
2013-08-09,124.510002,124.699997,123.599998,124.019997,102.281075,1307800
2013-08-12,123.839996,124.180000,122.980003,123.000000,101.439880,1376200
2013-08-13,123.269997,124.300003,123.000000,124.059998,102.314072,1481600
2013-08-14,124.000000,124.279999,123.349998,123.620003,101.951210,1045300
2013-08-15,122.750000,123.360001,121.830002,122.129997,100.722382,1191700
2013-08-16,121.830002,122.779999,121.699997,122.199997,100.780121,1400300
2013-08-19,121.919998,122.580002,121.250000,121.910004,100.540947,1191700
2013-08-20,121.919998,123.970001,121.919998,122.410004,100.953331,1545400
2013-08-21,122.370003,123.930000,121.870003,122.930000,101.382156,1455900
2013-08-22,123.320000,124.570000,123.050003,123.709999,102.025436,4718000
2013-08-23,123.720001,126.300003,123.589996,126.000000,103.914032,4927100
2013-08-26,126.000000,126.730003,125.099998,125.190002,103.246002,1311100
2013-08-27,124.449997,125.820000,122.800003,123.139999,101.555328,1315200
2013-08-28,123.260002,124.000000,123.220001,123.300003,101.687294,1207700
2013-08-29,122.430000,123.050003,122.029999,122.339996,101.845444,1333600
2013-08-30,122.580002,122.669998,121.720001,122.419998,101.912064,1847000
2013-09-03,123.349998,124.360001,123.099998,123.629997,102.919357,1525400
2013-09-04,123.349998,124.860001,123.250000,124.269997,103.452156,1360300
2013-09-05,123.580002,124.360001,123.070000,124.139999,103.343941,1337200
2013-09-06,124.540001,124.879997,122.540001,123.730003,103.002617,1662600
2013-09-09,123.970001,124.870003,123.820000,124.070000,103.285645,1220200
2013-09-10,124.690002,125.800003,124.339996,125.070000,104.118126,1352500
2013-09-11,124.910004,126.570000,124.910004,126.570000,105.366837,1143300
2013-09-12,126.309998,127.389999,126.199997,126.540001,105.341896,1886100
2013-09-13,126.970001,127.320000,126.019997,127.250000,105.932922,973200
2013-09-16,128.210007,129.169998,127.900002,128.460007,106.940247,1418000
2013-09-17,128.470001,129.759995,128.210007,129.639999,107.922569,1169300
2013-09-18,129.649994,130.889999,128.449997,130.839996,108.921539,1386500
2013-09-19,131.000000,131.600006,130.199997,130.389999,108.546906,1403500
2013-09-20,130.440002,130.630005,128.000000,128.000000,106.557312,2284900
2013-09-23,128.119995,128.860001,127.000000,127.620003,106.240967,1138700
2013-09-24,127.879997,129.220001,127.879997,128.139999,106.673859,1309100
2013-09-25,127.690002,128.449997,127.290001,127.860001,106.440750,1062300
2013-09-26,128.149994,129.949997,128.009995,129.850006,108.097389,1525700
2013-09-27,129.589996,129.850006,128.070007,129.240005,107.589577,1308900
2013-09-30,128.080002,128.580002,127.250000,127.550003,106.182686,1588500
2013-10-01,127.769997,128.300003,127.440002,127.500000,106.141060,1377500
2013-10-02,127.110001,127.150002,124.099998,125.080002,104.126457,3204200
2013-10-03,124.910004,124.919998,122.099998,122.830002,102.253387,2668500
2013-10-04,123.150002,123.410004,121.519997,122.500000,101.978676,2490300
2013-10-07,122.169998,124.959999,121.830002,123.559998,102.861076,1950700
2013-10-08,123.629997,123.949997,122.389999,122.459999,101.945358,1080200
2013-10-09,122.620003,123.139999,121.750000,122.029999,101.587410,1531000
2013-10-10,122.709999,126.699997,122.709999,126.680000,105.458443,1323200
2013-10-11,126.209999,126.580002,125.750000,126.169998,105.033859,1260000
2013-10-14,125.839996,127.629997,125.330002,127.500000,106.141060,790600
2013-10-15,127.470001,127.629997,125.720001,125.900002,104.809105,1109500
2013-10-16,126.660004,127.989998,126.029999,127.860001,106.440750,1494000
2013-10-17,127.570000,129.449997,127.089996,129.360001,107.689484,857700
2013-10-18,129.610001,129.610001,128.649994,128.899994,107.306511,1447500
2013-10-21,128.899994,129.059998,125.089996,125.300003,104.309601,3450600
2013-10-22,129.589996,130.179993,127.290001,130.050003,108.263870,2784200
2013-10-23,130.000000,132.029999,130.000000,131.979996,109.870567,1672200
2013-10-24,132.020004,132.990005,131.389999,132.619995,110.403343,1125400
2013-10-25,132.410004,134.190002,131.899994,134.000000,111.552147,1578100
2013-10-28,133.759995,134.380005,132.949997,133.229996,110.911156,1316400
2013-10-29,133.399994,133.889999,132.869995,133.660004,111.269119,1231100
2013-10-30,134.119995,134.960007,133.320007,133.720001,111.319077,1196100
2013-10-31,134.009995,134.779999,133.160004,133.339996,111.002724,1516500
2013-11-01,133.539993,136.839996,133.429993,134.550003,112.010025,2135000
2013-11-04,135.000000,136.000000,134.910004,135.740005,113.000694,833400
2013-11-05,135.330002,136.360001,135.050003,135.470001,112.775917,885700
2013-11-06,135.529999,136.929993,135.529999,136.869995,113.941406,921900
2013-11-07,136.889999,138.149994,136.089996,136.199997,113.383629,1285400
2013-11-08,136.169998,138.149994,136.009995,138.110001,114.973648,1281400
2013-11-11,137.919998,137.919998,136.300003,137.149994,114.174469,1029900
2013-11-12,137.149994,137.240005,136.399994,137.229996,114.241081,1485100
2013-11-13,136.539993,137.380005,135.539993,137.259995,114.266045,1667500
2013-11-14,137.740005,138.399994,137.000000,138.289993,115.123520,886200
2013-11-15,137.929993,138.039993,136.389999,137.449997,114.424232,2043000
2013-11-18,137.619995,138.850006,137.619995,137.850006,114.757195,897700
2013-11-19,138.110001,139.350006,137.720001,138.970001,115.689575,1047000
2013-11-20,138.839996,138.839996,136.990005,137.190002,114.207771,858600
2013-11-21,137.630005,139.009995,137.259995,138.669998,115.439819,3642300
2013-11-22,139.070007,140.940002,138.770004,140.880005,117.279602,4836800
2013-11-25,141.160004,142.130005,140.800003,141.759995,118.012199,6402400
2013-11-26,141.500000,143.419998,141.309998,143.059998,119.094429,2432600
2013-11-27,142.089996,144.429993,142.089996,143.940002,120.951477,1896400
2013-11-29,143.869995,144.270004,141.240005,141.669998,119.044037,1553300
2013-12-02,141.850006,142.500000,139.429993,139.699997,117.388641,1676600
2013-12-03,139.309998,139.699997,137.699997,138.770004,116.607178,1987300
2013-12-04,138.570007,138.679993,135.389999,136.229996,114.472847,2163400
2013-12-05,136.259995,137.559998,136.009995,136.660004,114.834160,1190800
2013-12-06,137.899994,138.500000,137.220001,138.190002,116.119789,1416600
2013-12-09,138.500000,139.289993,138.289993,138.929993,116.741592,1389100
2013-12-10,138.710007,139.860001,138.399994,139.309998,117.060905,1197900
2013-12-11,139.500000,139.500000,137.240005,137.460007,115.506386,1163200
2013-12-12,137.220001,138.679993,137.220001,137.979996,115.943329,1193900
2013-12-13,138.639999,139.199997,138.199997,139.029999,116.825661,1017100
2013-12-16,139.130005,140.410004,139.029999,140.050003,117.682747,1270700
2013-12-17,140.460007,140.990005,139.860001,140.850006,118.354980,1161700
2013-12-18,140.929993,143.990005,140.000000,143.729996,120.775009,2282800
2013-12-19,143.750000,143.750000,141.869995,142.990005,120.153206,1530400
2013-12-20,143.389999,144.929993,142.899994,144.210007,121.178337,1953600
2013-12-23,144.949997,146.000000,144.740005,145.059998,121.892578,1806100
2013-12-24,145.169998,146.279999,145.000000,146.139999,122.800079,726700
2013-12-26,146.339996,149.210007,146.179993,148.839996,125.068878,1498600
2013-12-27,149.259995,149.990005,147.520004,148.130005,124.472282,711400
2013-12-30,148.039993,148.770004,146.009995,146.979996,123.505936,835600
2013-12-31,147.309998,148.860001,147.309998,148.660004,124.917641,693000
2014-01-02,147.050003,147.789993,145.839996,146.070007,122.741333,1115900
2014-01-03,146.500000,147.330002,146.479996,147.059998,123.573189,843400
2014-01-06,147.300003,148.089996,146.100006,146.279999,122.917717,1134800
2014-01-07,149.000000,149.300003,147.500000,148.610001,124.875618,1684100
2014-01-08,148.389999,149.100006,147.710007,148.500000,124.783180,1222700
2014-01-09,149.000000,150.429993,148.539993,148.729996,124.976456,1646600
2014-01-10,148.990005,149.690002,147.550003,149.449997,125.581459,1245800
2014-01-13,153.699997,154.350006,150.509995,150.919998,126.816696,3449000
2014-01-14,151.130005,151.929993,149.190002,151.419998,127.236816,2575800
2014-01-15,151.419998,154.339996,151.100006,153.500000,128.984680,2294200
2014-01-16,153.000000,153.520004,152.619995,153.490005,128.976257,1378700
2014-01-17,153.729996,153.990005,153.009995,153.820007,129.253525,2016300
2014-01-21,154.000000,156.539993,153.789993,154.100006,129.488846,2274600
2014-01-22,155.000000,157.050003,154.259995,156.649994,131.631577,2646600
2014-01-23,157.110001,158.429993,150.300003,150.490005,126.455345,3944100
2014-01-24,151.330002,151.330002,146.679993,147.759995,124.161392,3496200
2014-01-27,148.119995,149.089996,145.119995,147.020004,123.539558,2851400
2014-01-28,147.009995,148.820007,146.800003,148.279999,124.598351,2676000
2014-01-29,147.139999,148.240005,146.500000,147.350006,123.816879,2501000
2014-01-30,148.589996,150.289993,147.669998,148.660004,124.917641,1931600
2014-01-31,147.070007,151.990005,145.940002,150.910004,126.808289,2618200
2014-02-03,150.539993,152.000000,147.419998,147.740005,124.144592,2307200
2014-02-04,147.789993,148.970001,144.690002,148.179993,124.514275,2205000
2014-02-05,147.740005,151.970001,147.429993,150.389999,126.371361,2728100
2014-02-06,149.729996,152.639999,149.500000,151.740005,127.505737,2073800
2014-02-07,151.899994,155.699997,151.059998,155.130005,130.354324,2072700
2014-02-10,154.750000,155.410004,153.509995,153.979996,129.388000,2375000
2014-02-11,154.570007,158.320007,154.179993,157.559998,132.396225,2242200
2014-02-12,158.710007,159.449997,157.970001,158.919998,133.539017,1851100
2014-02-13,157.660004,160.759995,156.539993,159.800003,134.278503,2461600
2014-02-14,159.800003,163.240005,159.309998,162.889999,136.874985,2556400
2014-02-18,161.529999,163.949997,161.529999,162.699997,136.715332,1985200
2014-02-19,162.600006,164.710007,162.009995,162.649994,136.673325,1762400
2014-02-20,163.000000,165.889999,162.919998,164.270004,138.034592,2112600
2014-02-21,165.000000,165.440002,163.369995,164.330002,138.084991,2377600
2014-02-24,165.619995,168.410004,164.800003,166.139999,139.605942,2534300
2014-02-25,166.580002,167.429993,163.100006,163.610001,137.479980,2278400
2014-02-26,163.300003,164.410004,160.809998,160.830002,135.143921,2691000
2014-02-27,160.399994,161.669998,159.509995,161.440002,136.787735,3075100
2014-02-28,161.149994,163.309998,161.149994,162.300003,137.516418,2232700
2014-03-03,160.820007,164.210007,160.520004,163.550003,138.575531,1709000
2014-03-04,164.289993,166.169998,164.289993,165.639999,140.346375,1748200
2014-03-05,166.229996,167.429993,165.500000,166.820007,141.346222,1889200
2014-03-06,166.850006,167.479996,166.399994,166.839996,141.363174,1378300
2014-03-07,167.500000,167.869995,165.970001,166.570007,141.134369,1403500
2014-03-10,165.690002,166.699997,165.110001,165.479996,140.210846,1377100
2014-03-11,165.369995,165.699997,163.720001,163.800003,138.787354,1738200
2014-03-12,163.470001,164.000000,162.000000,163.860001,138.838196,1503100
2014-03-13,164.529999,165.110001,162.320007,162.830002,137.965469,1404600
2014-03-14,162.539993,164.600006,162.149994,162.419998,137.618118,1386100
2014-03-17,163.440002,164.649994,163.080002,164.070007,139.016144,1466300
2014-03-18,164.850006,165.089996,163.850006,163.979996,138.939835,1652400
2014-03-19,164.369995,164.580002,160.009995,160.899994,136.330185,2068200
2014-03-20,161.119995,162.470001,159.369995,159.929993,135.508331,3228500
2014-03-21,161.000000,161.369995,157.399994,157.399994,133.364670,4247800
2014-03-24,158.529999,159.369995,157.009995,158.190002,134.034042,1997300
2014-03-25,158.750000,161.130005,158.580002,160.570007,136.050613,2099700
2014-03-26,160.839996,162.089996,159.619995,159.639999,135.262589,1299200
2014-03-27,159.289993,159.949997,158.020004,158.880005,134.618652,1857000
2014-03-28,159.529999,161.369995,159.240005,160.539993,136.025162,1191800
2014-03-31,162.250000,163.550003,161.600006,163.240005,138.312897,1458700
2014-04-01,163.520004,164.130005,162.529999,163.710007,138.711105,981900
2014-04-02,164.000000,164.770004,162.679993,164.699997,139.549881,1050300
2014-04-03,165.000000,165.130005,163.699997,163.750000,138.744995,1254600
2014-04-04,164.949997,164.949997,159.419998,159.610001,135.237167,1622500
2014-04-07,159.380005,160.610001,157.479996,157.740005,133.652771,1315200
2014-04-08,157.570007,157.800003,154.750000,156.649994,132.729172,1782800
2014-04-09,158.029999,159.949997,156.919998,158.830002,134.576279,1124300
2014-04-10,159.080002,159.649994,155.309998,155.429993,131.695480,1499300
2014-04-11,154.970001,155.389999,153.539993,153.820007,130.331329,2024200
2014-04-14,155.000000,157.160004,154.289993,155.820007,132.025925,1356100
2014-04-15,155.550003,157.589996,154.210007,157.389999,133.356186,1160500
2014-04-16,158.440002,159.470001,156.869995,159.440002,135.093140,1167900
2014-04-17,158.250000,160.490005,158.250000,160.250000,135.779449,1544900
2014-04-21,163.240005,163.240005,160.360001,161.490005,136.830124,1303700
2014-04-22,164.679993,164.710007,156.199997,156.690002,132.763031,2674100
2014-04-23,156.809998,162.429993,155.820007,161.979996,137.245270,2862400
2014-04-24,162.429993,162.589996,159.600006,160.619995,136.092957,1398300
2014-04-25,160.220001,161.490005,158.690002,161.089996,136.491165,1803400
2014-04-28,161.330002,162.270004,159.800003,161.369995,136.728394,1352700
2014-04-29,161.300003,162.529999,160.910004,161.990005,137.253784,1225900
2014-04-30,162.020004,164.380005,161.350006,164.139999,139.075424,1615800
2014-05-01,163.720001,164.839996,162.320007,162.850006,137.982407,1301700
2014-05-02,163.000000,164.110001,162.699997,163.899994,138.872070,1133100
2014-05-05,163.500000,165.369995,162.789993,165.119995,139.905807,945500
2014-05-06,164.660004,165.300003,163.190002,163.490005,138.524704,1026600
2014-05-07,164.000000,164.470001,162.570007,164.199997,139.126266,1173300
2014-05-08,164.179993,165.350006,163.639999,164.389999,139.287262,1024700
2014-05-09,164.149994,165.199997,163.380005,165.179993,139.956604,837900
2014-05-12,165.500000,167.169998,165.300003,166.919998,141.430923,1051900
2014-05-13,166.919998,167.979996,166.330002,167.639999,142.040955,968400
2014-05-14,167.990005,168.000000,164.850006,165.259995,140.024429,1165600
2014-05-15,164.820007,165.419998,162.770004,163.539993,138.567032,1061100
2014-05-16,163.690002,164.289993,162.009995,162.100006,137.346985,1739200
2014-05-19,162.149994,163.240005,161.699997,162.300003,137.516418,1460200
2014-05-20,162.490005,162.500000,159.889999,160.570007,136.050613,907600
2014-05-21,161.160004,162.080002,160.850006,161.889999,137.169006,859500
2014-05-22,162.070007,162.380005,161.259995,161.820007,137.109726,823200
2014-05-23,162.669998,163.240005,161.899994,162.639999,137.804520,1663400
2014-05-27,163.130005,163.229996,162.009995,162.949997,138.067154,1294500
2014-05-28,163.429993,164.600006,161.869995,162.100006,137.346985,1831500
2014-05-29,161.119995,163.389999,160.580002,163.149994,139.380203,1489200
2014-05-30,162.729996,163.960007,162.289993,163.649994,139.807373,2121200
2014-06-02,163.880005,164.410004,162.630005,164.110001,140.200333,1012600
2014-06-03,164.110001,164.479996,163.190002,163.889999,140.012405,850900
2014-06-04,163.490005,164.720001,162.990005,164.520004,140.550613,871300
2014-06-05,164.529999,166.509995,164.529999,166.330002,142.096909,996100
2014-06-06,166.529999,167.229996,166.350006,167.169998,142.814514,891000
2014-06-09,166.210007,168.869995,165.699997,168.080002,143.591919,1351000
2014-06-10,167.990005,168.070007,166.279999,167.339996,142.959732,1002700
2014-06-11,166.520004,166.940002,164.029999,164.529999,140.559158,1297500
2014-06-12,164.300003,164.759995,162.179993,162.639999,138.944519,857100
2014-06-13,162.960007,164.589996,162.660004,164.039993,140.140533,750200
2014-06-16,163.860001,165.630005,163.529999,165.139999,141.080261,889300
2014-06-17,165.000000,165.639999,163.550003,164.240005,140.311386,858100
2014-06-18,164.130005,164.220001,162.050003,163.789993,139.926956,1028200
2014-06-19,164.009995,165.619995,163.300003,164.199997,140.277222,1045800
2014-06-20,163.750000,165.699997,163.750000,165.399994,141.302368,1862900
2014-06-23,165.270004,165.809998,163.320007,163.949997,140.063614,829500
2014-06-24,163.279999,164.500000,162.460007,162.509995,138.833435,812500
2014-06-25,162.649994,162.910004,161.440002,162.449997,138.782181,988400
2014-06-26,162.809998,162.809998,160.509995,162.050003,138.440460,988400
2014-06-27,162.279999,162.929993,161.860001,162.699997,138.995743,1102200
2014-06-30,162.759995,162.830002,160.360001,160.729996,137.312805,1234500
2014-07-01,160.039993,161.770004,158.589996,160.639999,137.235901,1358200
2014-07-02,160.770004,160.880005,158.199997,158.979996,135.817764,1309800
2014-07-03,159.800003,160.380005,159.110001,159.899994,136.603683,687200
2014-07-07,159.250000,159.710007,157.710007,158.300003,135.236832,1164700
2014-07-08,158.440002,158.440002,156.960007,157.210007,134.305649,970900
2014-07-09,158.119995,158.729996,157.429993,157.929993,134.920685,827400
2014-07-10,156.229996,159.039993,156.229996,158.179993,135.134308,815700
2014-07-11,158.130005,160.619995,157.929993,160.309998,136.953979,1073600
2014-07-14,160.779999,161.979996,160.500000,161.809998,138.235428,1045100
2014-07-15,161.729996,163.490005,161.470001,162.619995,138.927444,1312000
2014-07-16,163.080002,163.460007,161.149994,161.550003,138.013336,947800
2014-07-17,161.110001,163.199997,160.559998,161.330002,137.825348,1190600
2014-07-18,161.820007,162.539993,161.059998,162.490005,138.816360,1074700
2014-07-21,162.000000,163.669998,161.190002,162.979996,139.234985,1201200
2014-07-22,164.500000,168.179993,164.389999,167.869995,143.412537,2174500
2014-07-23,167.759995,169.210007,167.220001,168.100006,143.609070,1808500
2014-07-24,168.529999,170.119995,167.820007,169.970001,145.206589,1617600
2014-07-25,169.330002,170.690002,169.190002,170.039993,145.266388,2112300
